Source;Target;Time
7588;100;2012-05-27T04:00:00.000
7603;100;2012-02-14T05:00:00.000
2720;100;2011-07-25T04:00:00.000
365;100;2011-07-07T04:00:00.000
2490;100;2011-05-05T04:00:00.000
100;827;2013-07-31T04:00:00.000
100;133;2012-05-22T04:00:00.000
100;7588;2012-05-27T04:00:00.000
100;1694;2011-06-17T04:00:00.000
100;969;2013-05-01T04:00:00.000
100;645;2013-03-21T04:00:00.000
100;124;2012-10-09T04:00:00.000
100;7501;2012-09-20T04:00:00.000
100;547;2011-12-21T05:00:00.000
100;2720;2011-07-25T04:00:00.000
100;365;2011-07-05T04:00:00.000
100;2490;2011-05-05T04:00:00.000
100;7604;2013-03-28T04:00:00.000
100;7603;2013-06-01T04:00:00.000
100;177;2013-06-01T04:00:00.000
7604;101;2013-03-26T04:00:00.000
152;101;2012-04-28T04:00:00.000
193;101;2012-05-09T04:00:00.000
2580;101;2011-06-06T04:00:00.000
781;101;2011-06-02T04:00:00.000
3096;101;2012-12-28T05:00:00.000
279;101;2014-06-22T04:00:00.000
133;101;2012-02-03T05:00:00.000
779;101;2011-06-02T04:00:00.000
478;101;2011-06-05T04:00:00.000
467;101;2011-06-01T04:00:00.000
567;101;2011-05-13T04:00:00.000
1461;101;2011-06-16T04:00:00.000
246;101;2013-05-07T04:00:00.000
199;101;2013-01-10T05:00:00.000
1440;101;2012-06-19T04:00:00.000
304;101;2011-10-09T04:00:00.000
1248;101;2011-06-02T04:00:00.000
540;101;2011-06-01T04:00:00.000
101;781;2011-06-02T04:00:00.000
101;567;2011-05-14T04:00:00.000
101;268;2012-09-10T04:00:00.000
101;193;2012-05-09T04:00:00.000
101;779;2011-06-02T04:00:00.000
101;478;2011-06-05T04:00:00.000
101;467;2011-06-01T04:00:00.000
101;1461;2011-06-16T04:00:00.000
101;1248;2011-06-02T04:00:00.000
101;540;2011-06-01T04:00:00.000
101;842;2011-05-13T04:00:00.000
1247;102;2011-06-01T04:00:00.000
1990;102;2011-05-30T04:00:00.000
1005;102;2011-05-30T04:00:00.000
1434;102;2011-06-02T04:00:00.000
1244;102;2011-05-30T04:00:00.000
7509;102;2013-03-31T04:00:00.000
370;102;2012-02-13T05:00:00.000
289;102;2013-05-23T04:00:00.000
1517;102;2012-07-27T04:00:00.000
2844;102;2012-02-11T05:00:00.000
109;102;2011-06-10T04:00:00.000
481;102;2011-06-09T04:00:00.000
1258;102;2011-06-05T04:00:00.000
1013;102;2011-06-05T04:00:00.000
7596;102;2011-06-05T04:00:00.000
1256;102;2011-06-05T04:00:00.000
856;102;2011-05-31T04:00:00.000
103;102;2014-01-16T05:00:00.000
1423;102;2011-06-08T04:00:00.000
508;102;2011-06-05T04:00:00.000
725;102;2011-06-04T04:00:00.000
535;102;2011-05-28T04:00:00.000
7594;102;2013-01-11T05:00:00.000
7564;102;2011-06-20T04:00:00.000
102;103;2014-01-16T05:00:00.000
102;1005;2011-05-30T04:00:00.000
102;1434;2011-06-02T04:00:00.000
102;1244;2011-05-30T04:00:00.000
102;7509;2013-03-31T04:00:00.000
102;1247;2011-06-01T04:00:00.000
102;289;2013-05-23T04:00:00.000
102;370;2012-02-13T05:00:00.000
102;109;2011-06-10T04:00:00.000
102;1423;2011-06-08T04:00:00.000
102;1258;2011-06-05T04:00:00.000
102;1013;2011-06-05T04:00:00.000
102;1256;2011-06-05T04:00:00.000
102;1646;2011-06-05T04:00:00.000
102;508;2011-06-05T04:00:00.000
102;725;2011-06-04T04:00:00.000
102;1990;2011-05-30T04:00:00.000
102;288;2014-01-25T05:00:00.000
102;1517;2012-07-27T04:00:00.000
102;856;2011-05-29T04:00:00.000
102;7596;2011-06-06T04:00:00.000
102;7329;2011-06-05T04:00:00.000
102;7594;2013-01-11T05:00:00.000
102;7564;2011-06-11T04:00:00.000
177;103;2012-10-15T04:00:00.000
398;103;2014-03-11T04:00:00.000
128;103;2013-08-23T04:00:00.000
413;103;2013-05-07T04:00:00.000
1325;103;2012-05-18T04:00:00.000
7565;103;2012-05-12T04:00:00.000
904;103;2014-10-28T04:00:00.000
249;103;2014-10-08T04:00:00.000
163;103;2014-09-24T04:00:00.000
125;103;2014-08-30T04:00:00.000
141;103;2014-07-24T04:00:00.000
118;103;2014-04-22T04:00:00.000
695;103;2014-02-19T05:00:00.000
6644;103;2013-08-23T04:00:00.000
759;103;2013-08-06T04:00:00.000
5342;103;2012-11-08T05:00:00.000
7595;103;2012-10-31T04:00:00.000
1167;103;2012-09-13T04:00:00.000
585;103;2012-08-20T04:00:00.000
156;103;2012-08-05T04:00:00.000
2229;103;2012-07-26T04:00:00.000
1508;103;2012-05-30T04:00:00.000
284;103;2012-05-30T04:00:00.000
946;103;2012-05-18T04:00:00.000
161;103;2012-05-12T04:00:00.000
103;177;2013-02-28T05:00:00.000
103;413;2013-05-07T04:00:00.000
103;284;2012-05-30T04:00:00.000
103;398;2014-03-11T04:00:00.000
103;128;2013-08-23T04:00:00.000
103;1325;2012-05-18T04:00:00.000
103;1317;2012-05-18T04:00:00.000
103;946;2012-05-18T04:00:00.000
103;904;2014-10-28T04:00:00.000
103;249;2014-10-08T04:00:00.000
103;163;2014-09-24T04:00:00.000
103;125;2014-08-30T04:00:00.000
103;141;2014-07-24T04:00:00.000
103;118;2014-04-22T04:00:00.000
103;695;2014-02-19T05:00:00.000
103;5342;2012-11-08T05:00:00.000
103;7595;2012-10-30T04:00:00.000
103;1167;2012-09-13T04:00:00.000
103;585;2012-08-20T04:00:00.000
103;156;2012-08-05T04:00:00.000
103;295;2012-08-05T04:00:00.000
103;2229;2012-07-26T04:00:00.000
103;1508;2012-05-30T04:00:00.000
103;7565;2012-05-12T04:00:00.000
103;161;2012-05-12T04:00:00.000
6958;104;2014-02-14T05:00:00.000
246;104;2015-01-21T05:00:00.000
498;104;2014-10-03T04:00:00.000
192;104;2014-06-13T04:00:00.000
279;104;2014-10-24T04:00:00.000
2336;104;2014-07-17T04:00:00.000
7335;104;2015-12-31T05:00:00.000
1074;104;2015-11-23T05:00:00.000
7386;104;2015-07-17T04:00:00.000
766;104;2015-06-27T04:00:00.000
1596;104;2014-09-17T04:00:00.000
281;104;2014-10-21T04:00:00.000
832;104;2014-03-27T04:00:00.000
900;104;2014-06-29T04:00:00.000
114;104;2014-04-13T04:00:00.000
824;104;2014-06-27T04:00:00.000
906;104;2015-08-03T04:00:00.000
1590;104;2015-03-05T05:00:00.000
1597;104;2014-10-22T04:00:00.000
2293;104;2014-10-14T04:00:00.000
651;104;2014-10-03T04:00:00.000
186;104;2014-09-18T04:00:00.000
378;104;2014-08-10T04:00:00.000
375;104;2014-06-22T04:00:00.000
2417;104;2014-06-13T04:00:00.000
7087;104;2014-05-03T04:00:00.000
709;104;2014-04-17T04:00:00.000
3353;104;2014-03-27T04:00:00.000
1879;104;2013-12-13T05:00:00.000
491;104;2014-08-15T04:00:00.000
104;498;2014-10-03T04:00:00.000
104;281;2015-10-18T04:00:00.000
104;279;2014-08-09T04:00:00.000
104;2336;2014-07-22T04:00:00.000
104;192;2014-06-03T04:00:00.000
104;233;2014-04-24T04:00:00.000
104;114;2014-08-05T04:00:00.000
104;766;2015-08-28T04:00:00.000
104;900;2014-06-29T04:00:00.000
104;1879;2014-05-31T04:00:00.000
104;2437;2016-01-15T05:00:00.000
104;2293;2015-10-31T04:00:00.000
104;3445;2015-10-21T04:00:00.000
104;3443;2015-09-23T04:00:00.000
104;2432;2015-08-31T04:00:00.000
104;7321;2015-08-16T04:00:00.000
104;1397;2015-06-25T04:00:00.000
104;1396;2015-05-13T04:00:00.000
104;246;2015-01-29T05:00:00.000
104;966;2014-12-09T05:00:00.000
104;1597;2014-10-22T04:00:00.000
104;1388;2014-09-18T04:00:00.000
104;1596;2014-09-13T04:00:00.000
104;497;2014-08-27T04:00:00.000
104;378;2014-07-01T04:00:00.000
104;375;2014-06-18T04:00:00.000
104;376;2014-05-02T04:00:00.000
104;709;2014-04-17T04:00:00.000
104;984;2014-04-13T04:00:00.000
104;1351;2014-03-05T05:00:00.000
104;269;2014-03-05T05:00:00.000
104;832;2014-02-25T05:00:00.000
104;3353;2014-02-25T05:00:00.000
104;7603;2014-06-01T04:00:00.000
104;145;2015-08-28T04:00:00.000
104;7560;2014-11-03T05:00:00.000
104;491;2014-08-18T04:00:00.000
104;185;2014-07-30T04:00:00.000
104;801;2013-10-31T04:00:00.000
104;288;2015-01-19T05:00:00.000
104;7552;2014-02-25T05:00:00.000
199;105;2013-12-18T05:00:00.000
602;105;2013-12-11T05:00:00.000
1197;105;2013-11-27T05:00:00.000
118;105;2014-01-30T05:00:00.000
164;105;2014-02-02T05:00:00.000
1045;105;2014-02-02T05:00:00.000
173;105;2014-01-31T05:00:00.000
315;105;2014-01-26T05:00:00.000
289;105;2014-01-15T05:00:00.000
125;105;2014-01-13T05:00:00.000
154;105;2014-01-06T05:00:00.000
704;105;2014-01-05T05:00:00.000
830;105;2014-01-02T05:00:00.000
1915;105;2013-12-09T05:00:00.000
649;105;2013-12-04T05:00:00.000
490;105;2013-12-04T05:00:00.000
351;105;2013-12-03T05:00:00.000
163;105;2013-11-29T05:00:00.000
292;105;2014-01-13T05:00:00.000
650;105;2013-12-01T05:00:00.000
484;105;2013-11-27T05:00:00.000
2397;105;2013-11-25T05:00:00.000
496;105;2013-11-18T05:00:00.000
720;105;2013-11-18T05:00:00.000
7445;105;2013-11-13T05:00:00.000
241;105;2013-09-04T04:00:00.000
105;602;2013-12-13T05:00:00.000
105;199;2013-12-18T05:00:00.000
105;164;2014-02-02T05:00:00.000
105;118;2014-01-30T05:00:00.000
105;125;2014-01-13T05:00:00.000
105;1045;2014-02-02T05:00:00.000
105;315;2014-01-26T05:00:00.000
105;362;2014-01-25T05:00:00.000
105;289;2014-01-15T05:00:00.000
105;154;2014-01-06T05:00:00.000
105;704;2014-01-05T05:00:00.000
105;830;2014-01-02T05:00:00.000
105;1915;2013-12-09T05:00:00.000
105;649;2013-12-04T05:00:00.000
105;490;2013-12-04T05:00:00.000
105;163;2013-11-29T05:00:00.000
105;292;2014-01-13T05:00:00.000
105;1197;2013-11-27T05:00:00.000
105;484;2013-11-27T05:00:00.000
105;2397;2013-11-25T05:00:00.000
105;496;2013-11-20T05:00:00.000
105;720;2013-11-18T05:00:00.000
105;7445;2013-11-13T05:00:00.000
105;241;2013-09-04T04:00:00.000
105;613;2014-01-05T05:00:00.000
105;185;2014-02-28T05:00:00.000
105;7575;2013-12-04T05:00:00.000
105;7585;2013-11-24T05:00:00.000
182;106;2011-06-01T04:00:00.000
280;106;2013-03-23T04:00:00.000
1041;106;2013-01-28T05:00:00.000
215;106;2011-06-04T04:00:00.000
472;106;2011-05-26T04:00:00.000
509;106;2011-05-25T04:00:00.000
660;106;2011-05-26T04:00:00.000
355;106;2011-05-10T04:00:00.000
297;106;2011-02-25T05:00:00.000
596;106;2013-05-10T04:00:00.000
131;106;2013-04-14T04:00:00.000
453;106;2012-12-15T05:00:00.000
396;106;2012-11-23T05:00:00.000
124;106;2012-11-11T05:00:00.000
739;106;2012-10-05T04:00:00.000
260;106;2012-06-25T04:00:00.000
166;106;2012-06-15T04:00:00.000
941;106;2012-06-08T04:00:00.000
189;106;2012-06-08T04:00:00.000
2041;106;2011-06-21T04:00:00.000
167;106;2011-06-07T04:00:00.000
561;106;2011-06-07T04:00:00.000
406;106;2011-06-04T04:00:00.000
383;106;2011-05-29T04:00:00.000
154;106;2011-05-24T04:00:00.000
328;106;2011-05-22T04:00:00.000
715;106;2011-05-21T04:00:00.000
225;106;2011-05-12T04:00:00.000
536;106;2011-05-12T04:00:00.000
422;106;2011-05-11T04:00:00.000
187;106;2011-05-08T04:00:00.000
252;106;2011-05-01T04:00:00.000
272;106;2011-04-21T04:00:00.000
500;106;2011-04-17T04:00:00.000
311;106;2011-04-13T04:00:00.000
655;106;2011-04-13T04:00:00.000
106;182;2011-06-01T04:00:00.000
106;280;2013-03-23T04:00:00.000
106;1041;2013-01-28T05:00:00.000
106;406;2011-06-04T04:00:00.000
106;215;2011-06-04T04:00:00.000
106;472;2011-05-26T04:00:00.000
106;509;2011-05-25T04:00:00.000
106;660;2011-05-26T04:00:00.000
106;355;2011-05-10T04:00:00.000
106;252;2011-05-01T04:00:00.000
106;311;2011-04-13T04:00:00.000
106;297;2011-02-25T05:00:00.000
106;596;2013-05-10T04:00:00.000
106;131;2013-04-14T04:00:00.000
106;453;2012-12-15T05:00:00.000
106;396;2012-11-23T05:00:00.000
106;124;2012-11-11T05:00:00.000
106;739;2012-10-05T04:00:00.000
106;260;2012-06-25T04:00:00.000
106;166;2012-06-15T04:00:00.000
106;941;2012-06-08T04:00:00.000
106;189;2012-06-08T04:00:00.000
106;2041;2011-06-21T04:00:00.000
106;167;2011-06-07T04:00:00.000
106;561;2011-06-07T04:00:00.000
106;383;2011-05-29T04:00:00.000
106;154;2011-05-24T04:00:00.000
106;328;2011-05-22T04:00:00.000
106;715;2011-05-21T04:00:00.000
106;225;2011-05-12T04:00:00.000
106;536;2011-05-12T04:00:00.000
106;422;2011-05-11T04:00:00.000
106;187;2011-05-08T04:00:00.000
106;272;2011-04-21T04:00:00.000
106;500;2011-04-17T04:00:00.000
106;655;2011-04-13T04:00:00.000
106;7582;2011-05-10T04:00:00.000
348;107;2012-07-05T04:00:00.000
7565;107;2012-04-22T04:00:00.000
317;107;2011-12-09T05:00:00.000
621;107;2012-08-04T04:00:00.000
7595;107;2013-03-04T05:00:00.000
1542;107;2013-02-01T05:00:00.000
267;107;2012-09-18T04:00:00.000
272;107;2012-05-10T04:00:00.000
116;107;2013-02-16T05:00:00.000
1058;107;2013-02-08T05:00:00.000
883;107;2012-12-28T05:00:00.000
693;107;2012-12-27T05:00:00.000
205;107;2012-07-20T04:00:00.000
1777;107;2012-07-02T04:00:00.000
361;107;2012-03-14T04:00:00.000
549;107;2012-03-07T05:00:00.000
360;107;2012-03-04T05:00:00.000
193;107;2011-12-19T05:00:00.000
107;513;2012-06-30T04:00:00.000
107;348;2012-07-05T04:00:00.000
107;621;2012-08-04T04:00:00.000
107;7595;2013-03-05T05:00:00.000
107;1058;2013-02-14T05:00:00.000
107;7565;2012-04-30T04:00:00.000
107;193;2012-01-08T05:00:00.000
107;317;2011-12-07T05:00:00.000
107;1420;2011-12-04T05:00:00.000
107;116;2013-02-16T05:00:00.000
107;1542;2013-02-01T05:00:00.000
107;883;2012-12-28T05:00:00.000
107;693;2012-12-27T05:00:00.000
107;205;2012-07-20T04:00:00.000
107;1777;2012-07-02T04:00:00.000
107;549;2012-03-16T04:00:00.000
107;361;2012-03-16T04:00:00.000
107;360;2012-03-04T05:00:00.000
1292;108;2011-12-26T05:00:00.000
1743;108;2012-01-31T05:00:00.000
645;108;2013-03-14T04:00:00.000
798;108;2012-02-06T05:00:00.000
2610;108;2011-06-09T04:00:00.000
1099;108;2011-05-03T04:00:00.000
382;108;2011-05-10T04:00:00.000
2663;108;2011-06-18T04:00:00.000
188;108;2013-07-19T04:00:00.000
130;108;2013-03-28T04:00:00.000
1363;108;2013-03-28T04:00:00.000
145;108;2012-12-24T05:00:00.000
2176;108;2012-02-13T05:00:00.000
2175;108;2012-02-12T05:00:00.000
2842;108;2012-02-04T05:00:00.000
1683;108;2011-06-18T04:00:00.000
300;108;2011-06-18T04:00:00.000
1456;108;2011-06-09T04:00:00.000
2005;108;2011-06-09T04:00:00.000
1951;108;2011-05-11T04:00:00.000
355;108;2011-04-30T04:00:00.000
1601;108;2011-03-09T05:00:00.000
109;108;2011-02-27T05:00:00.000
108;1292;2011-12-15T05:00:00.000
108;1743;2012-01-31T05:00:00.000
108;483;2012-12-24T05:00:00.000
108;188;2012-12-24T05:00:00.000
108;145;2012-12-24T05:00:00.000
108;798;2012-02-06T05:00:00.000
108;382;2011-05-10T04:00:00.000
108;1099;2011-05-03T04:00:00.000
108;2663;2011-06-18T04:00:00.000
108;130;2013-03-28T04:00:00.000
108;1363;2013-03-28T04:00:00.000
108;645;2013-03-14T04:00:00.000
108;2176;2012-02-13T05:00:00.000
108;2175;2012-02-12T05:00:00.000
108;1744;2012-02-06T05:00:00.000
108;2842;2012-02-04T05:00:00.000
108;546;2011-11-09T05:00:00.000
108;1683;2011-06-18T04:00:00.000
108;300;2011-06-18T04:00:00.000
108;1456;2011-06-09T04:00:00.000
108;2005;2011-06-09T04:00:00.000
108;2610;2011-06-09T04:00:00.000
108;1951;2011-05-11T04:00:00.000
108;355;2011-04-30T04:00:00.000
108;1601;2011-03-09T05:00:00.000
108;109;2011-02-27T05:00:00.000
449;109;2011-06-09T04:00:00.000
1428;109;2011-05-21T04:00:00.000
779;109;2011-05-25T04:00:00.000
566;109;2011-05-07T04:00:00.000
512;109;2011-03-04T05:00:00.000
167;109;2011-06-08T04:00:00.000
1431;109;2011-05-30T04:00:00.000
668;109;2011-05-24T04:00:00.000
422;109;2011-05-05T04:00:00.000
1270;109;2011-02-26T05:00:00.000
866;109;2011-07-13T04:00:00.000
931;109;2011-06-11T04:00:00.000
478;109;2011-06-06T04:00:00.000
7524;109;2011-06-06T04:00:00.000
217;109;2011-05-31T04:00:00.000
722;109;2011-05-27T04:00:00.000
669;109;2011-05-23T04:00:00.000
922;109;2011-05-22T04:00:00.000
328;109;2011-05-20T04:00:00.000
535;109;2011-05-15T04:00:00.000
999;109;2011-05-12T04:00:00.000
181;109;2011-05-09T04:00:00.000
1930;109;2011-04-30T04:00:00.000
990;109;2011-04-20T04:00:00.000
500;109;2011-04-17T04:00:00.000
1099;109;2011-03-01T05:00:00.000
223;109;2011-02-28T05:00:00.000
379;109;2011-02-16T05:00:00.000
148;109;2011-02-14T05:00:00.000
5342;109;2013-03-02T05:00:00.000
109;449;2011-06-09T04:00:00.000
109;512;2011-04-15T04:00:00.000
109;566;2011-05-07T04:00:00.000
109;670;2011-06-03T04:00:00.000
109;779;2011-05-25T04:00:00.000
109;422;2011-05-05T04:00:00.000
109;1270;2011-02-26T05:00:00.000
109;866;2011-07-13T04:00:00.000
109;931;2011-06-11T04:00:00.000
109;167;2011-06-08T04:00:00.000
109;407;2011-06-08T04:00:00.000
109;7524;2011-06-06T04:00:00.000
109;217;2011-06-01T04:00:00.000
109;1431;2011-05-30T04:00:00.000
109;722;2011-05-27T04:00:00.000
109;668;2011-05-24T04:00:00.000
109;669;2011-05-23T04:00:00.000
109;922;2011-05-22T04:00:00.000
109;1428;2011-05-21T04:00:00.000
109;328;2011-05-20T04:00:00.000
109;215;2011-05-16T04:00:00.000
109;535;2011-05-15T04:00:00.000
109;999;2011-05-13T04:00:00.000
109;181;2011-05-09T04:00:00.000
109;1930;2011-04-28T04:00:00.000
109;990;2011-04-20T04:00:00.000
109;500;2011-04-17T04:00:00.000
109;711;2011-04-15T04:00:00.000
109;1099;2011-03-01T05:00:00.000
109;223;2011-02-28T05:00:00.000
109;379;2011-02-16T05:00:00.000
109;148;2011-02-14T05:00:00.000
390;110;2013-03-25T04:00:00.000
369;110;2012-07-20T04:00:00.000
518;110;2012-03-04T05:00:00.000
440;110;2012-02-09T05:00:00.000
959;110;2014-06-24T04:00:00.000
1883;110;2013-11-06T05:00:00.000
305;110;2013-05-04T04:00:00.000
131;110;2013-04-28T04:00:00.000
135;110;2013-04-17T04:00:00.000
193;110;2012-08-25T04:00:00.000
188;110;2012-08-10T04:00:00.000
146;110;2012-06-20T04:00:00.000
526;110;2014-10-13T04:00:00.000
141;110;2014-08-10T04:00:00.000
417;110;2014-08-04T04:00:00.000
174;110;2013-02-10T05:00:00.000
362;110;2013-01-24T05:00:00.000
2309;110;2013-01-20T05:00:00.000
2274;110;2012-11-17T05:00:00.000
519;110;2012-04-11T04:00:00.000
110;390;2013-02-17T05:00:00.000
110;305;2013-07-12T04:00:00.000
110;518;2012-03-03T05:00:00.000
110;369;2012-07-11T04:00:00.000
110;523;2013-03-23T04:00:00.000
110;188;2012-08-10T04:00:00.000
110;141;2014-08-11T04:00:00.000
110;959;2014-06-24T04:00:00.000
110;131;2013-04-28T04:00:00.000
110;2309;2013-01-20T05:00:00.000
110;146;2012-06-18T04:00:00.000
110;487;2012-06-07T04:00:00.000
110;417;2014-08-04T04:00:00.000
110;2419;2014-06-19T04:00:00.000
110;1883;2013-11-06T05:00:00.000
110;174;2013-02-10T05:00:00.000
110;362;2013-01-24T05:00:00.000
110;2274;2012-11-05T05:00:00.000
110;519;2012-04-18T04:00:00.000
110;440;2012-02-23T05:00:00.000
3269;111;2013-08-05T04:00:00.000
463;111;2013-08-05T04:00:00.000
207;111;2014-02-14T05:00:00.000
245;111;2014-12-13T05:00:00.000
120;111;2014-02-27T05:00:00.000
1597;111;2014-11-11T05:00:00.000
417;111;2014-10-01T04:00:00.000
7560;111;2014-07-01T04:00:00.000
2380;111;2014-07-16T04:00:00.000
141;111;2014-06-25T04:00:00.000
553;111;2013-02-18T05:00:00.000
7418;111;2012-12-29T05:00:00.000
111;207;2014-02-09T05:00:00.000
111;245;2014-12-13T05:00:00.000
111;120;2014-02-27T05:00:00.000
111;417;2014-10-01T04:00:00.000
111;141;2014-08-30T04:00:00.000
111;433;2013-05-27T04:00:00.000
111;125;2013-02-16T05:00:00.000
111;7512;2014-07-01T04:00:00.000
111;7589;2011-05-10T04:00:00.000
111;7602;2013-03-29T04:00:00.000
111;7601;2013-03-29T04:00:00.000
111;7599;2013-03-29T04:00:00.000
111;7598;2013-03-29T04:00:00.000
111;7604;2013-03-29T04:00:00.000
111;7539;2012-11-08T05:00:00.000
427;112;2013-02-07T05:00:00.000
524;112;2012-12-29T05:00:00.000
177;112;2012-12-27T05:00:00.000
701;112;2012-11-19T05:00:00.000
116;112;2012-10-17T04:00:00.000
301;112;2012-12-17T05:00:00.000
7595;112;2012-11-21T05:00:00.000
124;112;2012-12-07T05:00:00.000
2276;112;2012-11-22T05:00:00.000
396;112;2012-11-13T05:00:00.000
3031;112;2012-10-13T04:00:00.000
1043;112;2012-10-07T04:00:00.000
697;112;2012-10-06T04:00:00.000
112;427;2013-04-29T04:00:00.000
112;524;2012-12-19T05:00:00.000
112;177;2012-12-28T05:00:00.000
112;701;2012-11-18T05:00:00.000
112;301;2012-12-16T05:00:00.000
112;748;2012-11-28T05:00:00.000
112;396;2012-11-13T05:00:00.000
112;124;2012-12-07T05:00:00.000
112;116;2012-10-25T04:00:00.000
112;2276;2012-11-22T05:00:00.000
112;7595;2012-11-22T05:00:00.000
112;7600;2012-12-04T05:00:00.000
112;3031;2012-10-13T04:00:00.000
112;1043;2012-10-07T04:00:00.000
112;697;2012-10-06T04:00:00.000
271;113;2010-11-12T05:00:00.000
152;113;2012-04-28T04:00:00.000
170;113;2013-04-14T04:00:00.000
358;113;2013-03-20T04:00:00.000
188;113;2014-02-24T05:00:00.000
502;113;2011-04-12T04:00:00.000
293;113;2011-02-03T05:00:00.000
801;113;2013-05-01T04:00:00.000
177;113;2012-12-29T05:00:00.000
660;113;2011-08-03T04:00:00.000
155;113;2011-07-22T04:00:00.000
353;113;2011-04-30T04:00:00.000
1127;113;2010-11-20T05:00:00.000
145;113;2013-05-25T04:00:00.000
553;113;2013-05-25T04:00:00.000
757;113;2013-03-29T04:00:00.000
154;113;2012-12-29T05:00:00.000
350;113;2012-07-14T04:00:00.000
1607;113;2011-04-09T04:00:00.000
824;113;2014-04-01T04:00:00.000
159;113;2012-09-06T04:00:00.000
1691;113;2014-03-18T04:00:00.000
113;134;2013-03-20T04:00:00.000
113;358;2013-03-20T04:00:00.000
113;188;2012-11-27T05:00:00.000
113;355;2011-07-29T04:00:00.000
113;170;2013-03-20T04:00:00.000
113;801;2013-03-20T04:00:00.000
113;353;2011-04-30T04:00:00.000
113;317;2012-12-14T05:00:00.000
113;502;2011-04-12T04:00:00.000
113;271;2012-11-27T05:00:00.000
113;769;2011-01-29T05:00:00.000
113;1127;2011-01-29T05:00:00.000
113;154;2012-12-29T05:00:00.000
113;177;2012-11-27T05:00:00.000
113;268;2012-08-20T04:00:00.000
113;350;2012-07-14T04:00:00.000
113;130;2011-10-16T04:00:00.000
113;660;2011-08-03T04:00:00.000
113;155;2011-07-22T04:00:00.000
113;1607;2011-04-09T04:00:00.000
113;7580;2012-12-29T05:00:00.000
113;7603;2012-09-03T04:00:00.000
279;114;2014-03-27T04:00:00.000
192;114;2015-04-23T04:00:00.000
126;114;2015-04-22T04:00:00.000
337;114;2014-10-30T04:00:00.000
3383;114;2014-05-23T04:00:00.000
281;114;2014-08-30T04:00:00.000
7335;114;2015-12-31T05:00:00.000
1202;114;2015-09-26T04:00:00.000
233;114;2015-05-02T04:00:00.000
269;114;2014-09-06T04:00:00.000
766;114;2014-06-22T04:00:00.000
1594;114;2014-05-01T04:00:00.000
832;114;2014-04-22T04:00:00.000
906;114;2015-12-28T05:00:00.000
7386;114;2015-12-17T05:00:00.000
1906;114;2015-07-08T04:00:00.000
1590;114;2015-05-07T04:00:00.000
2336;114;2015-02-05T05:00:00.000
246;114;2015-01-21T05:00:00.000
1597;114;2014-12-01T05:00:00.000
375;114;2014-11-12T05:00:00.000
2415;114;2014-05-13T04:00:00.000
7087;114;2014-05-03T04:00:00.000
3372;114;2014-04-25T04:00:00.000
1554;114;2014-04-16T04:00:00.000
376;114;2014-04-14T04:00:00.000
165;114;2014-08-31T04:00:00.000
114;192;2014-07-11T04:00:00.000
114;337;2014-10-16T04:00:00.000
114;1594;2014-07-09T04:00:00.000
114;126;2014-04-13T04:00:00.000
114;352;2015-04-25T04:00:00.000
114;1903;2015-03-03T05:00:00.000
114;7335;2014-10-17T04:00:00.000
114;558;2014-06-22T04:00:00.000
114;233;2014-04-24T04:00:00.000
114;281;2014-04-13T04:00:00.000
114;279;2014-04-13T04:00:00.000
114;164;2014-04-13T04:00:00.000
114;906;2015-12-26T05:00:00.000
114;3398;2015-08-05T04:00:00.000
114;1906;2015-07-08T04:00:00.000
114;7312;2015-05-20T04:00:00.000
114;3429;2015-03-24T04:00:00.000
114;3426;2015-03-05T05:00:00.000
114;3423;2015-01-23T05:00:00.000
114;362;2014-12-25T05:00:00.000
114;1597;2014-11-30T05:00:00.000
114;2336;2014-10-07T04:00:00.000
114;3383;2014-09-28T04:00:00.000
114;1202;2014-08-03T04:00:00.000
114;766;2014-12-11T05:00:00.000
114;2413;2014-06-12T04:00:00.000
114;1896;2014-04-29T04:00:00.000
114;3374;2014-07-29T04:00:00.000
114;3372;2014-04-25T04:00:00.000
114;897;2014-04-16T04:00:00.000
114;1385;2014-04-12T04:00:00.000
114;1879;2014-04-12T04:00:00.000
