Source;Target;X;Y
3121;1909;-1509.133;2539.5193
1371;3110;-1806.9711;-1536.2067
1418;5018;477.34882;77.83708
3294;5425;1163.7224;-464.99973
3668;4030;2452.8088;-106.29282
210;5701;-1733.8547;-1333.5222
603;4972;-1844.4893;-1469.8386
253;3948;-1171.927;2567.371
3374;5263;-1252.1097;2314.426
958;5434;-1091.4498;-1341.8453
724;1344;-1300.0132;2365.4807
4410;5081;1121.2289;2634.5442
1537;5800;204.9587;409.20905
4643;5072;-1211.0099;-1388.8018
1190;5332;770.4129;-1112.7579
1066;1927;-494.5503;-442.73944
1679;3876;1647.3937;-100.861336
2621;4932;1665.8236;-2707.4954
539;5066;-841.7999;-221.66473
671;3504;-592.0069;2687.9387
4911;5202;-1380.5193;2575.8657
361;3512;1736.8649;-2796.9158
61;531;-457.90356;1700.1625
3051;3088;-1261.916;-211.89577
3483;3648;2817.0842;-43.005707
3622;3665;-1045.8728;2390.3035
1263;3752;1751.1094;-1147.5543
165;4036;1771.1229;-1231.879
983;5235;1243.5684;-1529.4436
2886;5634;-647.30273;-412.0896
922;2815;1706.6915;-1265.6025
4843;5462;-4102.6577;263.72333
1423;4795;1127.9167;1757.1783
5289;5714;-1334.9119;-396.174
2536;5297;2365.4001;-2171.8477
2330;2815;1664.1741;-1328.1791
1867;4726;832.9136;-395.8312
342;4795;1045.59;1773.0612
2972;1232;-261.19913;-750.7562
2074;5644;1485.3402;-313.7277
1694;2180;-56.783497;-855.1587
147;3313;1688.589;-2658.66
1822;3531;449.264;1076.4802
3624;5618;-228.74503;-728.31616
4290;5277;-1301.7194;-1265.4114
1414;3007;-1715.9083;-1525.1558
1751;1932;-1362.3647;-441.92166
1215;4883;-436.72192;1460.5896
4184;5800;685.14545;477.28128
2613;3466;1552.1892;-246.86507
1595;1756;-1654.5541;-1442.1576
620;2119;712.2101;221.48323
2635;3614;600.15643;677.76855
3768;5321;-617.0029;1383.1642
567;5666;1102.2886;1752.2197
1456;2757;1619.8853;-1199.0419
1689;1854;-1510.512;-386.38
2933;2168;-181.35002;1980.3446
519;4500;-378.96832;1504.2094
2001;2173;-1407.8085;-1317.2983
259;1111;756.25775;87.8875
2899;3140;-1262.0177;2636.2217
1016;3862;-153.99129;-654.81384
1454;607;1675.9259;-2306.3716
791;2296;1277.7002;-2218.214
1324;4694;1415.8741;-2344.94
4835;4872;1759.6958;-1360.4934
2404;4635;-1646.0955;-102.82375
603;2083;-1844.4893;-1469.8386
4894;5366;1297.6425;1263.8528
2175;2798;502.37247;3346.2764
505;895;-632.3703;-87.91316
4189;5722;423.03906;-1016.1678
1665;2429;-232.61089;604.3003
127;951;771.0524;-2293.5388
3543;5277;-1034.1682;-923.2633
345;3084;1507.4515;1551.8625
686;5119;1682.1411;-1258.5292
3099;4727;-1068.306;2230.9548
1378;2572;-1678.497;-1542.4906
4392;4852;-1563.3022;2748.4236
4992;5855;-1609.7666;2089.2048
1053;1651;-1747.9825;-1435.9176
2445;5638;-1477.1178;-1294.8541
88;4247;2328.7798;-2139.5737
462;4183;-671.6678;2105.9238
1114;3490;-332.51135;-293.05484
1874;2457;1839.9174;561.3801
1238;5108;-250.5292;1898.565
1909;3489;-1360.8104;2458.583
4388;5291;2753.4458;-199.38782
961;980;-1252.9631;2475.9607
580;5879;1851.0931;-2755.4858
1571;5321;-584.074;1428.5469
1539;3288;2697.7708;1.6179079
3471;3473;1545.8031;1329.5438
5089;4253;-1472.1761;2453.917
2363;4087;1717.3546;-2736.2488
44;162;449.37787;3344.9802
77;3526;-465.16907;-809.0663
1766;4010;-1673.2786;-1473.7748
3270;3641;-1363.8463;-196.60437
4622;5657;-1433.1409;-1110.3861
46;739;1090.4417;2562.7947
1440;3094;-1491.0171;-1273.9634
674;5543;1872.4397;-1328.3418
93;2933;-239.56627;1826.7095
1324;3659;1415.8741;-2344.94
4767;4878;-1176.9752;-1313.1733
678;4714;883.1328;-4758.8315
2698;4791;1624.6809;-534.69617
1287;2705;-3418.8303;705.01666
516;4622;-1587.8704;-1451.6202
1215;3699;-436.72192;1460.5896
3977;4730;72.4735;179.50493
4153;4585;-568.7676;-169.18106
1201;4753;2678.602;57.64491
2455;4829;614.91254;57.88108
1309;2760;516.70935;-304.50964
962;1292;756.68726;170.24648
837;2690;-1496.1736;-1362.7114
1651;1400;-1775.9604;-1418.0748
3272;3720;-1749.2191;-298.19095
1178;4598;-1464.5792;2252.7256
791;3132;1277.7002;-2218.214
1266;3755;558.68774;-170.77287
98;2979;-1348.9126;2304.3767
513;1846;-1017.9001;-1213.7999
456;4893;-1300.7297;-239.6942
0;5292;-1013.84;2405.4312
4314;4645;-201.28578;1754.4591
5137;5416;-1769.2136;-1334.0233
1908;4070;1775.0656;-543.8457
1401;2624;2607.3386;97.23689
1651;5072;-1775.9604;-1418.0748
1928;2695;415.2134;-9.888396
2957;5215;-325.7014;266.25995
1701;5252;2693.8076;278.07257
4660;5871;-1628.4757;-1302.4622
1126;4665;-1954.1001;-583.72504
1627;5416;-1753.673;-1361.0856
2176;5209;-1006.3947;-851.2174
1324;3688;1415.8741;-2344.94
4087;5633;1751.0774;-2563.368
1756;3281;-1845.5609;-1556.1985
4459;4849;-1618.7819;-427.47415
4663;5157;-1360.404;-100.13864
832;5522;-499.50925;-875.3883
3075;1920;-3438.704;908.74133
837;5808;-1496.1736;-1362.7114
2452;3656;1143.3256;-389.52313
342;567;1045.59;1773.0612
980;5855;-1076.1962;2465.6113
791;3726;1277.7002;-2218.214
3347;4277;65.891785;-251.41246
506;724;-1149.5691;2304.781
5827;5867;1803.9365;-2660.0063
3217;4185;-1428.2522;2599.648
3094;5508;-1026.1403;135.19385
4499;5906;544.8465;-1013.367
1707;4474;1722.3804;-2677.7434
5317;5800;405.27112;268.1262
25;4987;-1098.657;2141.6794
1796;4749;-1213.2004;2325.315
1323;1668;-576.0044;-130.9889
3474;3950;559.0714;190.91104
2565;4759;-408.96613;1441.1433
72;1720;-1387.3267;2471.1106
5486;5901;-576.56067;-982.2635
505;5751;-632.3703;-87.91316
2018;4114;-398.37167;464.7276
3868;4558;-350.77377;552.9323
1952;2983;-1822.1478;-601.07904
2327;421;669.3716;-10.957298
5416;5837;-1517.3867;-1485.0776
1835;5863;2749.1526;-100.73677
406;5800;-329.7629;852.15247
5346;5376;-1497.2689;-341.9569
505;775;-632.3703;-87.91316
1707;5635;1722.3804;-2677.7434
18;4119;-232.40015;-207.737
2231;2433;-300.47485;-237.24963
1318;4459;-1673.6215;-440.2623
726;5042;-1538.7758;-1320.035
4961;5567;-119.18064;-807.78546
3752;5615;1800.618;-1257.8472
956;4725;574.1831;-1011.833
1061;4918;1622.1484;-1330.5651
142;3048;2061.0684;774.4923
3948;4155;-1230.1927;2690.8325
1655;4482;855.24286;1598.2494
98;3140;-1348.9126;2304.3767
2013;5285;1852.8312;-1157.0726
4549;5369;-613.45245;2449.2048
319;4972;-1621.0319;-1330.6945
1857;2853;1428.1757;306.05627
2330;5560;1664.1741;-1328.1791
2736;4417;-580.0755;1478.4607
653;1003;-52.264217;674.5206
3273;5183;1479.498;-862.78046
3704;5591;83.71227;2596.945
46;3438;1090.4417;2562.7947
164;3648;2790.8826;-72.2932
100;2087;933.1591;-2342.0183
1825;5416;-1597.4523;-1540.055
2815;3983;1653.5021;-1366.6619
1208;3921;2634.0974;343.38
1440;5416;-1491.0171;-1273.9634
2500;3793;-1545.6128;-1644.8806
4026;4622;-1599.7319;-1392.0166
1744;450;706.5782;443.55435
74;2467;-92.04527;868.1782
1996;3099;-1449.1508;2436.146
2029;3680;-1462.2936;-140.88585
1049;3537;777.9779;106.675446
1707;4319;1722.3804;-2677.7434
426;2634;-422.47998;1496.4912
634;3669;491.90866;-881.66675
3414;4160;-1698.9722;-1413.3431
941;3281;-1718.2235;-1399.4498
4915;5885;-1125.2454;2099.7124
1972;4523;-1044.8269;2334.0474
4995;4874;-1173.3322;-351.04684
5369;5018;-192.24765;1432.9023
3380;4135;-1067.2439;-1446.9105
3116;5101;265.8065;523.16986
962;3934;756.68726;170.24648
196;4898;886.8356;-4668.3735
2489;3537;787.022;71.7454
5052;2918;-1516.7262;-146.54968
4408;5262;-447.18677;-540.2891
4116;5861;2585.6406;349.417
2353;2878;2242.146;-2021.3495
4934;5491;2792.7666;29.51218
1504;3450;2463.5925;-220.28111
2485;4496;-892.13275;-1362.6686
5285;5584;1818.5964;-1197.4542
766;4047;-1154.9216;2475.053
1965;4175;-345.02084;1422.3087
4528;5461;-101.40587;-664.41656
1864;5041;-1125.9952;-202.09186
3356;3671;-210.1545;2049.685
2614;4627;203.31274;-668.5883
2159;2218;2780.98;140.50693
3053;4674;-1025.4539;2459.0884
69;5446;-1575.9663;2068.2048
440;4511;1339.8254;1191.3358
92;2698;1774.071;-576.4975
3680;4700;-1224.0164;-317.63293
3335;3487;-1647.1648;-1541.0581
656;1331;902.7827;-2474.9097
1324;2058;1415.8741;-2344.94
2515;3829;-1782.4714;-1246.2667
1263;5444;1751.1094;-1147.5543
2862;4665;-1865.4178;-593.13196
1571;5684;-584.074;1428.5469
179;2379;-619.6818;1495.5685
147;4752;1688.589;-2658.66
3336;4081;-1648.8646;-1387.1049
1014;2841;-254.56302;224.86906
3208;2251;1849.2928;-527.9225
1831;3665;-1377.231;2376.3296
5;4698;2713.1494;43.20175
3409;4643;-1038.6167;-1371.4082
936;3543;-844.6902;-970.3742
411;4408;-495.41064;-482.37772
1695;910;397.27078;666.2926
1972;2334;-1044.8269;2334.0474
619;4950;-449.92578;2654.5676
479;1466;-1535.4536;2021.2971
4385;4950;-511.99878;2635.2397
22;3056;-210.46004;-703.69763
3666;4171;701.4303;583.8902
2253;3269;-152.37831;451.8887
961;3665;-1252.9631;2475.9607
191;4302;59.17096;-535.5627
4011;5416;-1748.2029;-1517.7804
210;4135;-1733.8547;-1333.5222
1344;1621;-1501.1912;2421.0337
4852;5107;-1536.9176;2606.1248
419;5560;1703.8218;-1183.8971
3345;3560;674.26044;599.1178
112;1639;2424.5242;222.28487
3263;3539;-1616.966;2.7043417
757;5019;-230.49834;1878.4542
1144;5811;995.1648;1712.8253
3699;5729;-351.7336;1337.9468
688;3806;-132.63808;992.0931
873;3297;1673.8313;-1300.9252
530;4789;-664.6234;1389.8063
112;4841;2424.5242;222.28487
2770;3916;-1678.9767;-1392.1771
2116;2015;-1305.2031;2528.8853
941;2738;-1718.2235;-1399.4498
3603;4217;-367.63525;1716.1198
588;1864;-691.36194;-145.54259
295;3598;-1409.3516;-211.54283
2435;802;-1479.6036;2712.2075
3524;5352;3835.8167;-555.00793
1675;4598;-1449.187;2513.9492
1414;4643;-1715.9083;-1525.1558
4736;2853;1361.3513;338.22025
2977;5838;-227.19576;883.7315
1144;2502;995.1648;1712.8253
3422;4606;1505.4059;1210.4083
302;3506;-404.50674;1408.2407
190;1965;-547.14056;1588.3806
2815;3523;1653.5021;-1366.6619
178;3132;1688.0497;-2724.5662
2991;5575;3204.9868;-336.38574
191;3592;59.17096;-535.5627
2120;2770;-1452.5518;-1290.2129
3576;3732;-1199.8495;-245.99281
2698;4621;1624.6809;-534.69617
888;3668;2656.222;-180.49007
220;4382;1461.5195;1349.4033
1455;2684;1474.0468;-2868.0864
5366;5836;1470.071;1209.8488
2642;5081;1040.0071;2346.2637
3504;4814;-446.06534;2693.0952
2076;5459;1521.9482;1100.4281
1348;4665;-1923.0898;-564.38666
2180;3020;-108.03225;-769.5941
1965;5388;-345.02084;1422.3087
3261;4376;3642.232;-514.77606
1547;4978;-981.93085;2463.647
5116;5243;1283.2178;1208.6239
1597;2910;1791.3003;-856.5997
1977;4872;1809.061;-1114.7683
1316;1954;2083.2769;665.847
2249;5855;-1247.8412;2413.9387
709;5517;2728.9272;-172.34378
1965;5055;-345.02084;1422.3087
5212;4160;-1451.6493;-1175.7706
2020;769;806.32416;108.98277
919;2876;2644.601;107.42703
277;464;-1591.232;-356.42297
371;3567;1817.8745;-2605.9226
1093;1725;1636.5046;-2730.5298
686;5584;1682.1411;-1258.5292
2760;3751;2569.4087;-162.79385
3136;5431;-696.3768;2709.2903
4667;5015;1123.3928;2465.1045
2929;4972;-1675.2252;-1339.2831
2520;4109;-1196.9169;-193.47826
1249;5305;1821.1646;-1437.0177
2120;4160;-1452.5518;-1290.2129
3105;5197;2273.0447;-202.28603
2204;4214;1822.8041;-648.43134
2448;3962;-169.44824;1485.2172
543;570;761.56635;127.71396
1407;3541;1772.5737;-2582.54
2788;3170;-1506.3107;1922.2693
2435;3099;-1479.6036;2712.2075
1220;5093;-1278.1084;2336.8044
175;1986;-1487.1133;-294.7636
5042;5072;-1579.3016;-1345.9738
1581;2029;-1583.1033;-452.71335
4447;5853;2425.2107;127.53418
1141;1434;-730.132;-1249.101
2979;3665;-1523.092;2121.143
3207;4236;-1480.3751;-182.62894
1340;2217;1606.2101;-1296.41
1067;4523;-1274.2738;2438.1636
2547;3110;-1541.8013;-1209.0243
4561;3288;2527.5508;279.6146
726;2720;-1538.7758;-1320.035
2082;3613;-1720.94;-986.5841
191;2614;59.17096;-535.5627
305;5348;1530.2255;-2355.161
3367;3866;-443.1069;1588.0604
5416;5636;-1517.3867;-1485.0776
361;2111;1736.8649;-2796.9158
4081;5495;-1357.9922;-1176.9661
1952;3224;-1822.1478;-601.07904
2453;2485;-1039.549;-1340.2523
3983;4920;1754.3041;-1331.0361
2193;2590;2035.357;758.0699
371;2314;1817.8745;-2605.9226
2697;3801;-1599.4635;-1684.1487
3278;4109;-1135.133;-277.0525
1936;5166;1355.6661;1168.3824
3367;5729;-443.1069;1588.0604
2330;4872;1664.1741;-1328.1791
2083;4476;-1840.6218;-1323.2942
2041;2173;-1625.5548;-1372.8004
5121;5800;526.5152;634.9176
1583;4662;2206.2961;-563.1931
1075;5437;2368.6892;-177.96606
2036;4061;-1347.9069;-1881.7373
724;2713;-1300.0132;2365.4807
154;4125;1228.1787;2570.7002
933;3972;-1375.8273;-362.62576
69;4293;-1575.9663;2068.2048
4160;4284;-1508.1709;-1296.8649
5231;2497;-3367.8425;698.01697
895;3334;-386.8049;-267.8641
1490;2722;406.7766;-1166.3041
965;4135;1009.5945;858.0964
1098;1199;1541.9802;759.5369
499;706;-1096.8917;-1420.0897
2067;4730;-605.3185;-755.6122
2296;5483;1558.2527;-2632.2488
2038;3608;2514.8628;-116.397446
440;4219;1339.8254;1191.3358
3243;1678;-1140.8218;-1356.5409
3236;4380;-3210.876;910.5648
1422;4406;-1573.8402;-1533.8685
3983;4872;1754.3041;-1331.0361
97;3930;1583.8195;1205.069
2363;3220;1717.3546;-2736.2488
2113;4735;1093.7024;1286.1755
885;4501;-1493.4672;2317.5603
1062;1595;-1767.5298;-1305.3682
1448;5620;1243.369;1258.3656
361;4747;1736.8649;-2796.9158
5060;3224;-1982.8875;-566.2069
2367;5871;-1485.1063;-1320.1062
1414;4427;-1715.9083;-1525.1558
2083;5072;-1840.6218;-1323.2942
208;596;2295.8503;-2102.5627
2134;4161;-1105.062;-91.194626
2698;3421;1624.6809;-534.69617
762;3412;1609.4474;-2718.3284
1833;3798;2777.6785;111.89226
93;5108;-239.56627;1826.7095
467;4975;825.4463;-866.4361
1328;2948;-281.58026;1475.8722
5134;2853;862.7693;430.47256
4961;5279;-119.18064;-807.78546
2334;3242;-1109.886;2419.7505
675;839;2577.4011;32.257374
1403;1785;-361.43134;1649.8308
655;1703;957.2453;2307.2231
3955;5055;-385.47794;1567.7473
1711;3848;-1550.6356;-1524.454
1517;4032;-1400.6447;-530.1095
89;4346;1168.7948;2643.8853
586;5074;1692.693;1372.4348
3042;490;-1458.5176;-277.12347
696;1106;-208.0872;395.42944
4299;4762;-3248.7432;952.55023
1805;4844;-1619.4645;-1122.6273
2153;3417;-983.9966;-1261.1744
1849;3489;-1387.0764;2411.278
182;5303;201.67952;-1787.016
2579;4880;-1486.1411;-14.665226
2646;5480;-1536.397;-411.27136
2678;4953;1274.5531;2346.3296
3148;3990;-345.12018;-336.0164
1595;3263;-1654.5541;-1442.1576
4490;4775;1669.4927;-2677.3494
211;1414;-1721.0264;-1360.6588
521;2643;2505.0388;-17.669134
187;4058;171.56148;-246.21626
4525;4602;-1661.3217;-1207.1123
344;3156;-87.16752;991.1701
1965;5086;-345.02084;1422.3087
1474;3487;-1304.5948;-1115.2084
1951;2364;358.34827;-1010.77826
46;2678;1090.4417;2562.7947
623;5830;-1589.0566;-29.645185
503;3855;-1420.7197;-186.82605
2663;5202;-1289.837;2666.0576
2328;4456;345.54788;-356.54352
394;1836;505.2206;194.47435
531;5055;-484.87497;1504.6244
1982;955;-580.21533;1513.4628
1396;3367;-456.36075;1421.1093
4967;5055;-656.09357;943.8194
1489;1268;-1020.1381;-1150.6019
109;4932;1737.5543;-2827.598
1595;2804;-1654.5541;-1442.1576
1569;5611;1411.4822;1177.9702
2009;2725;-1424.5269;-428.72134
247;1514;163.15814;787.1725
5060;1660;-1982.8875;-566.2069
3498;5538;1759.6316;-1176.6493
3594;4953;1135.5239;2572.195
3219;4090;-1731.0334;-1203.3099
5446;5779;-1611.1998;2014.9158
646;1374;2423.4392;313.39252
519;779;-378.96832;1504.2094
2009;2776;-1424.5269;-428.72134
5414;5508;-1632.9115;-1227.334
496;4060;36.103756;-618.60077
2505;3615;-501.3134;-570.9329
456;1864;-1300.7297;-239.6942
3088;4874;-1461.2042;-303.6858
503;1689;-1420.7197;-186.82605
1473;2524;-1061.9799;2496.6033
452;4397;2443.445;289.48267
969;4538;1122.4354;2496.2239
1006;3576;-799.86957;791.3622
2650;4289;-1912.9327;295.09314
630;2025;1643.1912;-593.10565
4761;4804;-1412.854;2259.2
749;1503;2454.967;264.09012
1965;2942;-345.02084;1422.3087
2209;3211;-316.3148;1344.356
1481;2485;-834.3337;-1508.1619
3526;4854;536.6724;-663.865
630;3538;1643.1912;-593.10565
2609;3127;88.33059;1013.7696
1443;5029;-1670.1433;-214.3886
1224;2600;-1394.5934;2625.0027
1590;878;-658.5251;1356.372
493;1910;2400.4053;44.01597
2908;3307;1854.2457;-588.4446
630;3192;1643.1912;-593.10565
1647;2723;-1404.3391;-1550.086
2639;3874;-1092.6064;2363.0332
793;3580;1603.2595;-30.482882
565;2028;1820.4171;-551.6758
3148;4555;-345.12018;-336.0164
44;4100;449.37787;3344.9802
2111;2296;1707.7207;-2579.6497
555;2954;976.0189;-1881.3014
344;1003;-87.16752;991.1701
2518;2132;-1302.2585;-365.59058
68;4550;-189.6352;1100.2341
634;2333;491.90866;-881.66675
5444;4143;1485.2672;-1373.3524
2815;4505;1653.5021;-1366.6619
433;2514;131.2908;2590.9634
4954;5679;148.76726;2529.2456
2386;5561;1625.2435;-2634.4675
668;5139;531.7752;-485.91516
1595;5781;-1654.5541;-1442.1576
5627;5800;1128.7122;1193.8165
2183;4073;1637.6124;-2605.1406
1849;2759;-1387.0764;2411.278
1215;4967;-436.72192;1460.5896
1571;3094;-584.074;1428.5469
1414;2041;-1715.9083;-1525.1558
933;3641;-1375.8273;-362.62576
2906;3007;-1614.9486;-1437.7776
3471;5175;1545.8031;1329.5438
2572;3598;-1617.6105;-1469.5156
1930;2879;-1526.7655;-304.3974
146;604;-598.36273;2121.9731
1214;5166;1429.6381;1318.4097
4643;5726;-1211.0099;-1388.8018
4071;4918;1720.5593;-1385.2423
2547;3916;-1541.8013;-1209.0243
2770;5582;-1678.9767;-1392.1771
1400;4857;-1594.3917;-1418.3286
74;5518;-92.04527;868.1782
916;2938;101.5479;-432.16727
3744;3852;-1495.5668;-665.05786
2138;4146;2470.106;182.52536
97;4735;1583.8195;1205.069
3867;5901;-434.07324;-850.7034
2689;3576;-1625.2808;-327.20535
724;4915;-1300.0132;2365.4807
1517;5796;-1400.6447;-530.1095
3518;5528;-267.04175;-378.9414
1067;2730;-1274.2738;2438.1636
46;2839;1090.4417;2562.7947
4158;5119;1817.2705;-1372.2203
438;1907;1742.5206;976.1144
2054;5789;410.90347;3277.346
2123;3581;2350.2886;-266.61417
3219;5072;-1731.0334;-1203.3099
175;3022;-1487.1133;-294.7636
4333;5684;-695.9758;1370.6443
2161;5833;1016.3587;2519.7332
1571;5055;-584.074;1428.5469
1580;2901;1682.3704;-455.93
2060;4872;1748.5771;-1301.4136
1548;4016;1806.4924;-2633.2673
516;2535;-1587.8704;-1451.6202
4667;5800;1123.3928;2465.1045
792;1806;2385.098;-2146.4805
825;3612;-2056.2205;-595.779
683;2512;-948.22363;-1239.3445
2339;4183;-333.5084;1380.227
4667;5693;1123.3928;2465.1045
2600;5855;-1338.6543;2637.3906
4219;2961;1255.0696;1159.3479
1548;5879;1806.4924;-2633.2673
3374;5695;-1252.1097;2314.426
2416;4951;2706.0833;169.3419
5213;5508;-1628.6807;-1567.3936
4193;3229;-624.5511;1440.5499
3118;4874;-1615.6318;-734.5224
2275;3178;-368.61597;-696.9796
191;3267;59.17096;-535.5627
3042;2725;-1458.5176;-277.12347
1560;3008;-3457.3884;922.0128
4965;4517;-588.5815;-945.1058
1864;3519;-1125.9952;-202.09186
726;1474;-1538.7758;-1320.035
1140;2474;135.95921;-2087.657
342;538;1045.59;1773.0612
1570;3079;1576.4144;-2654.7998
97;2961;1583.8195;1205.069
2363;3567;1717.3546;-2736.2488
4651;5328;-19.584856;-2294.2468
4498;5093;-1285.7426;2559.4187
4726;5884;695.1559;-368.57663
729;1368;-1295.5804;2587.9543
1351;5644;2579.2048;-79.78452
727;4918;1826.2068;-1251.7288
2512;5808;-1517.3326;-1445.4734
1159;5429;2708.9817;-115.63896
1641;3451;-1722.2782;-1425.854
1429;4918;1757.6418;-1263.31
1773;3363;-1746.1987;-1553.6573
3014;4007;622.216;13.284977
4885;5585;0.30231342;799.9568
5098;5376;867.7208;-2224.3044
1649;4299;-3309.597;880.0913
2456;755;-373.67868;259.6786
630;2145;1643.1912;-593.10565
2107;2289;897.77136;-2346.138
1043;3335;-1529.1978;-1361.3584
4278;755;577.40784;-5.7183247
2225;5120;-3277.029;1076.4567
2676;3053;-1082.5315;2516.1658
4074;4829;416.64572;106.51163
873;4158;1673.8313;-1300.9252
516;1043;-1587.8704;-1451.6202
860;1252;159.095;2459.0334
1083;3484;969.9902;-2431.5735
2670;5082;1371.4929;1148.4232
3207;5801;-1480.3751;-182.62894
2217;4158;1624.6469;-1238.9015
3428;4903;900.12244;2238.8286
1414;3082;-1715.9083;-1525.1558
1916;3060;768.6423;2142.38
3985;4214;1746.885;-646.15234
3817;5574;-1561.2363;2194.492
1063;5882;-1279.6333;-438.78635
1238;3853;-250.5292;1898.565
1324;5888;1415.8741;-2344.94
1972;3874;-1044.8269;2334.0474
1241;2232;-867.98083;-1453.8934
1641;5525;-1722.2782;-1425.854
941;2619;-1718.2235;-1399.4498
2591;2956;-1397.7523;-279.7877
1943;4466;2599.9746;-98.394806
1965;2639;-345.02084;1422.3087
536;5088;-1413.995;-315.11868
1595;2749;-1654.5541;-1442.1576
1137;5566;-1526.0269;2186.5825
3079;5907;1673.0242;-2577.8396
3261;4638;3642.232;-514.77606
1665;1003;-232.61089;604.3003
1374;4545;2341.9976;231.89012
71;4027;1696.8546;737.17114
3850;4997;-12.248571;-83.31192
319;4032;-1621.0319;-1330.6945
72;2647;-1387.3267;2471.1106
1466;5355;-1544.528;2081.4866
568;4759;-407.49002;1697.5704
579;3367;-344.5609;1488.6715
1323;5553;-576.0044;-130.9889
4710;3445;-736.0197;-189.22505
74;4286;-92.04527;868.1782
418;4738;2001.9073;30.20149
466;3152;592.4349;480.9635
5560;4617;1611.8596;-1383.7463
2698;4070;1624.6809;-534.69617
257;2760;2621.1868;-154.28302
1188;4878;-1764.2839;-1454.4318
2249;5806;-1247.8412;2413.9387
2825;4288;1651.709;1341.5006
435;2141;-806.5672;1477.824
3318;3743;1414.215;1132.4966
2210;5128;-64.371506;-660.51996
2929;4090;-1675.2252;-1339.2831
4627;5285;1566.7153;-1184.0154
361;2166;1736.8649;-2796.9158
3610;4136;753.9301;-727.6062
155;1067;363.45453;2752.5286
3099;4978;-1068.306;2230.9548
3576;4656;-1199.8495;-245.99281
3211;541;-453.5388;1501.6527
536;2725;-1413.995;-315.11868
2435;3929;-1479.6036;2712.2075
2298;5277;-1549.4502;-1455.3624
1475;5263;-1269.9229;2593.9204
1810;4097;2753.0288;75.34679
1569;4894;1411.4822;1177.9702
183;3435;110.72773;-2499.1492
1420;4140;2659.1929;38.34223
2165;2386;1633.8085;-2753.9146
1119;4892;-940.0744;-297.36575
821;1374;76.44336;-55.820484
4911;5855;-1380.5193;2575.8657
5657;5808;-1697.4545;-1251.1527
2755;4598;-1109.9918;2526.8992
5441;5797;-1358.9792;-1015.5054
1838;4483;-251.91695;-704.5823
4693;5722;359.03412;-982.14355
289;4948;676.49115;-532.90155
5168;5729;-440.48126;1617.9463
1521;4114;-530.84155;-65.53923
5232;5518;-123.43741;856.0749
5750;2685;-1425.9834;-1013.11145
2346;3278;-628.19006;-285.5879
1275;1367;2469.7622;288.5152
2086;5608;-1582.6697;2100.2356
1374;4869;2341.9976;231.89012
